mapName,scenFile,agentNum,seed,shieldType,success,total_cost_true,total_cost_not_resting_at_goal,num_agents_at_goal,runtime
random-64-64-10,data/scen-random/random-64-64-10-random-8.scen,1000,0,CS-PIBT,False,79895,65460,996,5.253
random-32-32-10,data/scen-random/random-32-32-10-random-25.scen,400,0,CS-PIBT,False,20520,17793,398,2.145
random-32-32-10,data/scen-random/random-32-32-10-random-3.scen,400,0,CS-PIBT,False,24043,19700,396,2.016
random-32-32-10,data/scen-random/random-32-32-10-random-9.scen,300,0,CS-PIBT,False,13709,11959,297,1.607
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-11.scen,100,0,CS-PIBT,False,14772,13463,94,0.812
random-32-32-10,data/scen-random/random-32-32-10-random-5.scen,400,0,CS-PIBT,False,21243,18306,395,1.997
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-1.scen,200,0,CS-PIBT,False,32402,29043,186,1.656
random-64-64-10,data/scen-random/random-64-64-10-random-9.scen,1000,0,CS-PIBT,False,80947,65902,998,5.290
random-32-32-10,data/scen-random/random-32-32-10-random-6.scen,400,0,CS-PIBT,False,24057,19805,396,2.143
random-32-32-10,data/scen-random/random-32-32-10-random-7.scen,400,0,CS-PIBT,False,25462,20283,393,2.157
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-10.scen,200,0,CS-PIBT,False,32257,28838,184,1.624
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-12.scen,100,0,CS-PIBT,False,12302,11116,99,0.793
random-32-32-10,data/scen-random/random-32-32-10-random-8.scen,400,0,CS-PIBT,False,23670,19855,396,2.146
random-32-32-10,data/scen-random/random-32-32-10-random-9.scen,400,0,CS-PIBT,False,24057,19530,395,2.157
maze-128-128-2,data/scen-random/maze-128-128-2-random-25.scen,1000,0,CS-PIBT,False,1118345,800477,994,60.837
maze-128-128-2,data/scen-random/maze-128-128-2-random-7.scen,700,0,CS-PIBT,False,673483,508773,695,44.390
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-11.scen,200,0,CS-PIBT,False,31456,27927,190,1.549
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-1.scen,300,0,CS-PIBT,False,57477,50437,270,2.305
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-13.scen,100,0,CS-PIBT,False,11618,10816,99,0.852
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-10.scen,300,0,CS-PIBT,False,56751,49984,268,2.434
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-12.scen,200,0,CS-PIBT,False,31266,27193,191,1.772
maze-128-128-2,data/scen-random/maze-128-128-2-random-4.scen,900,0,CS-PIBT,False,950454,689550,897,55.267
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-11.scen,300,0,CS-PIBT,False,52419,45089,280,2.280
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-14.scen,100,0,CS-PIBT,False,13618,11794,98,0.792
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-1.scen,400,0,CS-PIBT,False,84301,73122,357,3.283
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-13.scen,200,0,CS-PIBT,False,32440,27874,190,1.634
maze-128-128-2,data/scen-random/maze-128-128-2-random-9.scen,600,0,CS-PIBT,False,552266,428696,595,35.589
maze-128-128-2,data/scen-random/maze-128-128-2-random-6.scen,800,0,CS-PIBT,False,809526,601636,795,48.410
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-10.scen,400,0,CS-PIBT,False,76051,63918,378,3.188
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-15.scen,100,0,CS-PIBT,True,11366,10167,100,0.309
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-14.scen,200,0,CS-PIBT,False,33074,29620,182,1.531
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-12.scen,300,0,CS-PIBT,False,60754,53905,268,2.707
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-11.scen,400,0,CS-PIBT,False,83872,71251,357,3.082
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-1.scen,500,0,CS-PIBT,False,116180,97259,446,4.126
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-13.scen,300,0,CS-PIBT,False,53951,46476,276,2.424
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-10.scen,500,0,CS-PIBT,False,111961,95603,443,4.038
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-12.scen,400,0,CS-PIBT,False,90359,78145,351,3.600
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-10.scen,600,0,CS-PIBT,False,147810,122963,527,4.570
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-11.scen,500,0,CS-PIBT,False,112740,94752,450,4.129
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-1.scen,600,0,CS-PIBT,False,160937,132558,507,5.024
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-14.scen,300,0,CS-PIBT,False,54680,47778,274,2.586
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-13.scen,400,0,CS-PIBT,False,83040,70699,359,3.239
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-15.scen,200,0,CS-PIBT,False,29979,26603,191,1.603
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-1.scen,700,0,CS-PIBT,False,193165,161751,586,5.533
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-16.scen,100,0,CS-PIBT,False,12769,11526,98,0.845
maze-128-128-2,data/scen-random/maze-128-128-2-random-8.scen,700,0,CS-PIBT,False,670853,514847,693,42.587
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-12.scen,500,0,CS-PIBT,False,128492,108681,426,4.525
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-10.scen,700,0,CS-PIBT,False,180740,147919,612,5.381
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-11.scen,600,0,CS-PIBT,False,148356,122514,535,4.988
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-15.scen,300,0,CS-PIBT,False,56712,50649,268,2.411
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-13.scen,500,0,CS-PIBT,False,111269,94003,447,4.204
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-14.scen,400,0,CS-PIBT,False,88412,76473,351,3.498
maze-128-128-2,data/scen-random/maze-128-128-2-random-5.scen,900,0,CS-PIBT,False,893221,672839,896,55.427
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-16.scen,200,0,CS-PIBT,False,28745,25445,192,1.530
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-17.scen,100,0,CS-PIBT,False,12519,11863,96,0.805
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-12.scen,600,0,CS-PIBT,False,148685,123507,532,5.355
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-11.scen,700,0,CS-PIBT,False,176888,145511,622,5.787
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-1.scen,800,0,CS-PIBT,False,237969,194120,671,6.736
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-13.scen,600,0,CS-PIBT,False,147024,121962,532,5.014
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-15.scen,400,0,CS-PIBT,False,83093,70608,354,3.221
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-10.scen,800,0,CS-PIBT,False,227342,186813,678,6.622
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-18.scen,100,0,CS-PIBT,True,11301,10007,100,0.295
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-14.scen,500,0,CS-PIBT,False,115576,99031,443,4.330
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-17.scen,200,0,CS-PIBT,False,33130,29803,182,1.471
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-12.scen,700,0,CS-PIBT,False,200750,165848,588,5.983
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-16.scen,300,0,CS-PIBT,False,47679,41249,287,2.389
maze-128-128-2,data/scen-random/maze-128-128-2-random-3.scen,1000,0,CS-PIBT,False,1081655,800655,992,63.114
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-11.scen,800,0,CS-PIBT,False,222054,180059,705,6.637
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-15.scen,500,0,CS-PIBT,False,114937,98081,433,3.841
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-1.scen,900,0,CS-PIBT,False,281205,229975,752,7.626
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-13.scen,700,0,CS-PIBT,False,190912,155078,608,5.943
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-10.scen,900,0,CS-PIBT,False,278075,225850,748,7.630
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-14.scen,600,0,CS-PIBT,False,150591,128024,527,5.211
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-17.scen,300,0,CS-PIBT,False,51165,44507,278,2.380
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-16.scen,400,0,CS-PIBT,False,79494,67448,367,3.206
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-19.scen,100,0,CS-PIBT,False,11532,10629,99,0.770
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-18.scen,200,0,CS-PIBT,False,26851,23573,192,1.539
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-11.scen,900,0,CS-PIBT,False,271639,216356,779,7.608
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-1.scen,1000,0,CS-PIBT,False,332727,268643,798,8.529
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-12.scen,800,0,CS-PIBT,False,241504,198659,668,7.294
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-15.scen,600,0,CS-PIBT,False,148262,124212,515,4.879
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-13.scen,800,0,CS-PIBT,False,230006,186772,682,6.857
maze-128-128-2,data/scen-random/maze-128-128-2-random-7.scen,800,0,CS-PIBT,False,796275,599993,794,50.880
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-11.scen,1000,0,CS-PIBT,False,334503,262959,854,8.021
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-10.scen,1000,0,CS-PIBT,False,335280,269848,816,8.629
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-16.scen,500,0,CS-PIBT,False,115342,97597,448,4.058
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-19.scen,200,0,CS-PIBT,False,30064,26770,190,1.566
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-14.scen,700,0,CS-PIBT,False,193560,159226,600,6.147
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-18.scen,300,0,CS-PIBT,False,51684,44676,279,2.308
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-2.scen,100,0,CS-PIBT,False,12386,11477,98,0.854
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-17.scen,400,0,CS-PIBT,False,80498,70145,363,3.346
maze-128-128-2,data/scen-random/maze-128-128-2-random-9.scen,700,0,CS-PIBT,False,656200,502136,696,41.602
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-15.scen,700,0,CS-PIBT,False,192040,156184,601,5.722
maze-128-128-2,data/scen-random/maze-128-128-2-random-6.scen,900,0,CS-PIBT,False,937029,696523,895,54.344
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-12.scen,900,0,CS-PIBT,False,297596,238038,733,8.284
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-13.scen,900,0,CS-PIBT,False,285385,226196,756,7.768
maze-128-128-2,data/scen-random/maze-128-128-2-random-4.scen,1000,0,CS-PIBT,False,1086223,792084,996,61.465
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-20.scen,100,0,CS-PIBT,False,14109,12406,96,0.772
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-16.scen,600,0,CS-PIBT,False,147094,120817,535,4.875
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-19.scen,300,0,CS-PIBT,False,57810,50773,272,2.326
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-18.scen,400,0,CS-PIBT,False,71269,60158,378,3.057
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-2.scen,200,0,CS-PIBT,False,34078,29794,183,1.630
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-14.scen,800,0,CS-PIBT,False,256665,210835,641,7.133
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-12.scen,1000,0,CS-PIBT,False,350996,283043,804,8.751
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-17.scen,500,0,CS-PIBT,False,113518,99200,436,4.227
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-15.scen,800,0,CS-PIBT,False,222979,180881,685,6.516
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-21.scen,100,0,CS-PIBT,False,12920,12058,96,0.798
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-13.scen,1000,0,CS-PIBT,False,327635,259574,820,8.606
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-16.scen,700,0,CS-PIBT,False,181909,149083,616,5.683
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-20.scen,200,0,CS-PIBT,False,34216,30448,183,1.667
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-18.scen,500,0,CS-PIBT,False,106634,90187,449,4.058
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-2.scen,300,0,CS-PIBT,False,51419,44577,280,2.402
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-19.scen,400,0,CS-PIBT,False,81234,69352,368,3.376
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-14.scen,900,0,CS-PIBT,False,295051,242278,725,8.007
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-17.scen,600,0,CS-PIBT,False,149596,125257,522,5.129
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-21.scen,200,0,CS-PIBT,False,31947,29170,186,1.531
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-22.scen,100,0,CS-PIBT,False,12084,11084,99,0.789
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-15.scen,900,0,CS-PIBT,False,287894,234067,711,7.439
maze-128-128-2,data/scen-random/maze-128-128-2-random-8.scen,800,0,CS-PIBT,False,787106,589471,797,48.575
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-16.scen,800,0,CS-PIBT,False,228828,184754,692,6.157
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-20.scen,300,0,CS-PIBT,False,54002,46699,276,2.481
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-18.scen,600,0,CS-PIBT,False,138426,115442,534,4.828
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-2.scen,400,0,CS-PIBT,False,86630,73819,359,3.232
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-19.scen,500,0,CS-PIBT,False,107493,91242,456,4.208
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-14.scen,1000,0,CS-PIBT,False,343374,275888,809,8.957
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-22.scen,200,0,CS-PIBT,False,30242,26990,191,1.515
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-17.scen,700,0,CS-PIBT,False,181035,150261,608,5.948
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-23.scen,100,0,CS-PIBT,False,12849,11628,98,0.821
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-21.scen,300,0,CS-PIBT,False,58409,51324,276,2.512
maze-128-128-2,data/scen-random/maze-128-128-2-random-5.scen,1000,0,CS-PIBT,False,1056848,787903,993,61.538
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-20.scen,400,0,CS-PIBT,False,77972,66281,374,3.308
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-15.scen,1000,0,CS-PIBT,False,338154,273153,797,8.379
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-2.scen,500,0,CS-PIBT,False,115779,97954,448,4.067
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-17.scen,800,0,CS-PIBT,False,232287,188394,684,6.390
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-18.scen,700,0,CS-PIBT,False,186121,152550,600,5.747
maze-128-128-2,data/scen-random/maze-128-128-2-random-7.scen,900,0,CS-PIBT,False,917296,685210,897,54.294
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-19.scen,600,0,CS-PIBT,False,152275,127975,524,5.097
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-21.scen,400,0,CS-PIBT,False,90003,77844,351,3.172
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-22.scen,300,0,CS-PIBT,False,50207,43822,284,2.394
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-23.scen,200,0,CS-PIBT,False,30951,28078,190,1.582
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-24.scen,100,0,CS-PIBT,False,14117,13173,96,0.930
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-16.scen,900,0,CS-PIBT,False,282362,228268,750,7.671
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-20.scen,500,0,CS-PIBT,False,107903,92170,448,4.136
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-18.scen,800,0,CS-PIBT,False,229908,187432,682,6.225
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-2.scen,600,0,CS-PIBT,False,144644,123269,527,4.882
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-25.scen,100,0,CS-PIBT,False,13720,12656,95,0.757
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-22.scen,400,0,CS-PIBT,False,85414,73979,357,3.236
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-19.scen,700,0,CS-PIBT,False,190391,157829,596,6.011
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-24.scen,200,0,CS-PIBT,False,33633,30484,188,1.770
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-16.scen,1000,0,CS-PIBT,False,337353,271148,801,8.594
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-23.scen,300,0,CS-PIBT,False,54993,46633,278,2.628
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-21.scen,500,0,CS-PIBT,False,110975,95008,448,4.212
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-18.scen,900,0,CS-PIBT,False,279134,221900,757,6.987
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-17.scen,900,0,CS-PIBT,False,278320,223255,756,7.783
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-20.scen,600,0,CS-PIBT,False,144475,122884,531,5.032
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-25.scen,200,0,CS-PIBT,False,30221,26936,188,1.431
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-2.scen,700,0,CS-PIBT,False,188556,156402,602,5.753
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-3.scen,100,0,CS-PIBT,False,12679,11643,97,0.755
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-4.scen,100,0,CS-PIBT,True,9926,8955,100,0.294
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-23.scen,400,0,CS-PIBT,False,82631,70161,370,3.321
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-19.scen,800,0,CS-PIBT,False,230687,189163,678,6.847
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-22.scen,500,0,CS-PIBT,False,117562,100193,434,4.089
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-24.scen,300,0,CS-PIBT,False,66829,59498,258,2.666
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-21.scen,600,0,CS-PIBT,False,147417,122785,536,5.066
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-2.scen,800,0,CS-PIBT,False,232696,192671,678,6.302
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-17.scen,1000,0,CS-PIBT,False,325957,262796,829,8.721
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-25.scen,300,0,CS-PIBT,False,50435,43744,281,2.242
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-20.scen,700,0,CS-PIBT,False,184420,155738,597,5.868
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-3.scen,200,0,CS-PIBT,False,31266,27553,190,1.549
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-18.scen,1000,0,CS-PIBT,False,325651,257971,832,8.390
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-22.scen,600,0,CS-PIBT,False,152231,126546,522,4.855
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-19.scen,900,0,CS-PIBT,False,275682,221763,758,7.818
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-21.scen,700,0,CS-PIBT,False,189519,158067,610,5.944
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-23.scen,500,0,CS-PIBT,False,115351,96536,448,4.383
maze-128-128-2,data/scen-random/maze-128-128-2-random-6.scen,1000,0,CS-PIBT,False,1107059,809061,995,60.664
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-24.scen,400,0,CS-PIBT,False,95235,83685,347,3.552
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-25.scen,400,0,CS-PIBT,False,73958,61455,379,3.018
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-5.scen,100,0,CS-PIBT,False,12160,11007,98,0.767
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-20.scen,800,0,CS-PIBT,False,220461,181512,695,6.703
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-4.scen,200,0,CS-PIBT,False,26822,23726,194,1.663
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-2.scen,900,0,CS-PIBT,False,286919,231573,742,7.592
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-21.scen,800,0,CS-PIBT,False,242495,196376,675,6.515
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-22.scen,700,0,CS-PIBT,False,183291,149884,615,5.690
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-3.scen,300,0,CS-PIBT,False,52225,44727,284,2.623
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-19.scen,1000,0,CS-PIBT,False,320124,254473,849,8.684
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-24.scen,500,0,CS-PIBT,False,122097,105561,432,4.456
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-25.scen,500,0,CS-PIBT,False,107556,91345,446,3.810
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-6.scen,100,0,CS-PIBT,False,12466,11254,98,0.828
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-5.scen,200,0,CS-PIBT,False,29320,25494,191,1.639
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-23.scen,600,0,CS-PIBT,False,152067,126328,530,5.316
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-20.scen,900,0,CS-PIBT,False,277619,227272,736,7.687
maze-128-128-2,data/scen-random/maze-128-128-2-random-9.scen,800,0,CS-PIBT,False,783041,599118,794,49.284
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-2.scen,1000,0,CS-PIBT,False,322786,259879,833,8.480
maze-128-128-2,data/scen-random/maze-128-128-2-random-8.scen,900,0,CS-PIBT,False,930407,690223,897,54.572
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-4.scen,300,0,CS-PIBT,False,52969,47023,278,2.601
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-3.scen,400,0,CS-PIBT,False,83222,69612,371,3.534
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-22.scen,800,0,CS-PIBT,False,236763,191618,670,6.600
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-6.scen,200,0,CS-PIBT,False,30220,26315,192,1.577
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-7.scen,100,0,CS-PIBT,False,11446,10326,98,0.809
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-21.scen,900,0,CS-PIBT,False,280599,229017,749,7.685
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-24.scen,600,0,CS-PIBT,False,165346,140666,507,5.368
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-25.scen,600,0,CS-PIBT,False,145953,124340,521,4.862
warehouse-10-20-10-2-1,data/scen-random/warehouse-10-20-10-2-1-random-23.scen,700,0,CS-PIBT,False,190071,155275,619,6.222
