mapName,scenFile,agentNum,seed,shieldType,lacamLookahead,modelPath,useGPU,maxSteps,success,total_cost_true,total_cost_not_resting_at_goal,num_agents_at_goal,runtime,create_nn_data,forward_pass,cs-time
empty-48-48,data/scen-random/empty-48-48-random-25.scen,500,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,33057,28052,500,5.412590265274048,1.8099942207336426,0.0,0.48117852210998535
empty-48-48,data/scen-random/empty-48-48-random-25.scen,600,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,46244,37930,600,7.754154205322266,2.8604586124420166,0.0,0.7479546070098877
empty-48-48,data/scen-random/empty-48-48-random-25.scen,700,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,61206,49520,700,11.035606622695923,4.352597713470459,0.0,1.0042109489440918
empty-48-48,data/scen-random/empty-48-48-random-25.scen,800,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,81009,64220,800,12.73232626914978,5.479890823364258,0.0,1.2205047607421875
empty-48-48,data/scen-random/empty-48-48-random-25.scen,900,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,106710,83182,900,18.780287265777588,8.584922552108765,0.0,1.7800333499908447
empty-48-48,data/scen-random/empty-48-48-random-25.scen,1000,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,138675,105792,1000,22.675365924835205,10.676555633544922,0.0,2.098149299621582
empty-48-48,data/scen-random/empty-48-48-random-3.scen,100,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,4489,4043,100,2.1627800464630127,0.09302830696105957,0.0,0.07482576370239258
empty-48-48,data/scen-random/empty-48-48-random-3.scen,200,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,9432,8244,200,2.3969390392303467,0.19984889030456543,0.0,0.1514749526977539
empty-48-48,data/scen-random/empty-48-48-random-3.scen,300,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,16072,13333,300,2.713338851928711,0.37880706787109375,0.0,0.22902417182922363
empty-48-48,data/scen-random/empty-48-48-random-3.scen,400,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,24767,20054,400,3.904029607772827,1.004880666732788,0.0,0.3625798225402832
empty-48-48,data/scen-random/empty-48-48-random-3.scen,500,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,35457,28465,500,5.555954217910767,1.857313871383667,0.0,0.49876856803894043
empty-48-48,data/scen-random/empty-48-48-random-3.scen,600,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,48456,38252,600,8.037943601608276,2.9942262172698975,0.0,0.7728824615478516
empty-48-48,data/scen-random/empty-48-48-random-3.scen,700,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,65125,50869,700,12.864701986312866,5.095941781997681,0.0,1.1923835277557373
empty-48-48,data/scen-random/empty-48-48-random-3.scen,800,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,87836,66736,800,15.049881219863892,6.487984657287598,0.0,1.4752368927001953
empty-48-48,data/scen-random/empty-48-48-random-3.scen,900,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,116187,86387,900,27.053382396697998,12.442273139953613,0.0,2.5985584259033203
empty-48-48,data/scen-random/empty-48-48-random-3.scen,1000,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,151547,111371,1000,28.442161560058594,13.46769118309021,0.0,2.6222825050354004
empty-48-48,data/scen-random/empty-48-48-random-4.scen,100,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,4104,3761,100,1.9983084201812744,0.08634161949157715,0.0,0.06887078285217285
empty-48-48,data/scen-random/empty-48-48-random-4.scen,200,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,9622,8585,200,2.3419723510742188,0.19613409042358398,0.0,0.14672398567199707
empty-48-48,data/scen-random/empty-48-48-random-4.scen,300,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,15906,13708,300,2.6833512783050537,0.3715784549713135,0.0,0.22681307792663574
empty-48-48,data/scen-random/empty-48-48-random-4.scen,400,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,23896,19971,400,4.068199396133423,1.0576245784759521,0.0,0.3710365295410156
empty-48-48,data/scen-random/empty-48-48-random-4.scen,500,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,34165,28501,500,5.24399209022522,1.7456412315368652,0.0,0.46893835067749023
empty-48-48,data/scen-random/empty-48-48-random-4.scen,600,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,46752,38008,600,6.784914970397949,2.4964189529418945,0.0,0.6551024913787842
empty-48-48,data/scen-random/empty-48-48-random-4.scen,700,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,61924,50021,700,9.044813632965088,3.499354124069214,0.0,0.824988842010498
empty-48-48,data/scen-random/empty-48-48-random-4.scen,800,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,85218,66779,800,15.065948963165283,6.5037806034088135,0.0,1.4709396362304688
empty-48-48,data/scen-random/empty-48-48-random-4.scen,900,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,109836,86371,900,16.519466876983643,7.515784502029419,0.0,1.5749256610870361
empty-48-48,data/scen-random/empty-48-48-random-4.scen,1000,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,170802,119660,987,38.03518319129944,18.064693927764893,0.0,3.504274845123291
empty-48-48,data/scen-random/empty-48-48-random-5.scen,100,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,4512,4018,100,2.1963891983032227,0.09679532051086426,0.0,0.07635378837585449
empty-48-48,data/scen-random/empty-48-48-random-5.scen,200,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,10117,8731,200,2.530792236328125,0.21427559852600098,0.0,0.15766048431396484
empty-48-48,data/scen-random/empty-48-48-random-5.scen,300,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,16852,13962,300,3.1092870235443115,0.4437284469604492,0.0,0.2655022144317627
empty-48-48,data/scen-random/empty-48-48-random-5.scen,400,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,26107,21229,400,4.958423137664795,1.3265986442565918,0.0,0.4615342617034912
empty-48-48,data/scen-random/empty-48-48-random-5.scen,500,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,37518,29208,500,7.258363723754883,2.4995152950286865,0.0,0.6504883766174316
empty-48-48,data/scen-random/empty-48-48-random-5.scen,600,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,50803,39923,600,8.415088415145874,3.1047730445861816,0.0,0.8070287704467773
empty-48-48,data/scen-random/empty-48-48-random-5.scen,700,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,66778,51659,700,10.930200815200806,4.26457405090332,0.0,1.0030744075775146
empty-48-48,data/scen-random/empty-48-48-random-5.scen,800,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,94347,69848,800,20.037372589111328,8.730910778045654,0.0,1.9537103176116943
empty-48-48,data/scen-random/empty-48-48-random-5.scen,900,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,124225,90233,900,27.69828987121582,12.76010537147522,0.0,2.6383707523345947
empty-48-48,data/scen-random/empty-48-48-random-5.scen,1000,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,160382,118207,1000,35.68764853477478,16.97960615158081,0.0,3.2838892936706543
empty-48-48,data/scen-random/empty-48-48-random-6.scen,100,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,4230,4011,100,1.9820976257324219,0.08593392372131348,0.0,0.0681753158569336
empty-48-48,data/scen-random/empty-48-48-random-6.scen,200,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,8699,7902,200,2.3962643146514893,0.19139647483825684,0.0,0.14541387557983398
empty-48-48,data/scen-random/empty-48-48-random-6.scen,300,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,15936,13425,300,3.274279832839966,0.4518165588378906,0.0,0.27559661865234375
empty-48-48,data/scen-random/empty-48-48-random-6.scen,400,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,24133,19917,400,4.695271253585815,1.252563238143921,0.0,0.43366003036499023
empty-48-48,data/scen-random/empty-48-48-random-6.scen,500,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,34239,27691,500,5.94378662109375,2.001505136489868,0.0,0.531428337097168
empty-48-48,data/scen-random/empty-48-48-random-6.scen,600,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,46617,37875,599,20.72020721435547,7.957570314407349,0.0,2.0498623847961426
empty-48-48,data/scen-random/empty-48-48-random-6.scen,700,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,64183,50130,700,14.138513088226318,5.604720115661621,0.0,1.2971422672271729
empty-48-48,data/scen-random/empty-48-48-random-6.scen,800,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,81924,64727,800,12.048296213150024,5.168705224990845,0.0,1.1775352954864502
empty-48-48,data/scen-random/empty-48-48-random-6.scen,900,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,115233,86711,900,22.210918188095093,10.150025129318237,0.0,2.102309226989746
empty-48-48,data/scen-random/empty-48-48-random-6.scen,1000,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,162089,114879,983,38.02386951446533,18.110706567764282,0.0,3.498107433319092
empty-48-48,data/scen-random/empty-48-48-random-7.scen,100,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,4572,4261,100,2.2221970558166504,0.09667038917541504,0.0,0.07748985290527344
empty-48-48,data/scen-random/empty-48-48-random-7.scen,200,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,9983,8806,200,2.627864360809326,0.22278404235839844,0.0,0.16820812225341797
empty-48-48,data/scen-random/empty-48-48-random-7.scen,300,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,16136,14058,300,3.2701661586761475,0.45755791664123535,0.0,0.2816295623779297
empty-48-48,data/scen-random/empty-48-48-random-7.scen,400,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,24882,20899,400,5.1689293384552,1.3700706958770752,0.0,0.4858832359313965
empty-48-48,data/scen-random/empty-48-48-random-7.scen,500,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,36014,29046,500,6.688261032104492,2.2906196117401123,0.0,0.6040940284729004
empty-48-48,data/scen-random/empty-48-48-random-7.scen,600,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,45978,37582,600,8.116493225097656,2.984919548034668,0.0,0.7794806957244873
empty-48-48,data/scen-random/empty-48-48-random-7.scen,700,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,66078,52084,700,13.03508710861206,5.137076139450073,0.0,1.1971588134765625
empty-48-48,data/scen-random/empty-48-48-random-7.scen,800,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,88482,68867,800,16.96644401550293,7.347756862640381,0.0,1.6520652770996094
empty-48-48,data/scen-random/empty-48-48-random-7.scen,900,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,117151,89833,900,18.127882719039917,8.23498797416687,0.0,1.7357676029205322
empty-48-48,data/scen-random/empty-48-48-random-7.scen,1000,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,167039,119931,989,38.12603759765625,18.101117372512817,0.0,3.5131349563598633
empty-48-48,data/scen-random/empty-48-48-random-8.scen,100,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,4309,3922,100,2.0305871963500977,0.08710336685180664,0.0,0.0685274600982666
empty-48-48,data/scen-random/empty-48-48-random-8.scen,200,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,9272,8129,200,2.3672852516174316,0.19217824935913086,0.0,0.14441680908203125
empty-48-48,data/scen-random/empty-48-48-random-8.scen,300,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,15984,13719,300,2.9688282012939453,0.40963196754455566,0.0,0.25063085556030273
empty-48-48,data/scen-random/empty-48-48-random-8.scen,400,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,24903,20609,400,3.8970301151275635,1.0075984001159668,0.0,0.35106563568115234
empty-48-48,data/scen-random/empty-48-48-random-8.scen,500,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,33947,28006,500,5.385416030883789,1.7991349697113037,0.0,0.4814326763153076
empty-48-48,data/scen-random/empty-48-48-random-8.scen,600,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,47227,37738,600,7.186114311218262,2.6579554080963135,0.0,0.6906750202178955
empty-48-48,data/scen-random/empty-48-48-random-8.scen,700,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,64776,50719,700,10.014424324035645,3.917513847351074,0.0,0.9174084663391113
empty-48-48,data/scen-random/empty-48-48-random-8.scen,800,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,89309,68528,800,14.021799802780151,6.026015520095825,0.0,1.3752868175506592
empty-48-48,data/scen-random/empty-48-48-random-8.scen,900,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,122468,90008,900,20.890464067459106,9.523013830184937,0.0,2.0138461589813232
empty-48-48,data/scen-random/empty-48-48-random-8.scen,1000,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,167249,117938,1000,33.49270534515381,15.94218373298645,0.0,3.0624661445617676
empty-48-48,data/scen-random/empty-48-48-random-9.scen,100,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,4108,4000,100,1.9771780967712402,0.08469891548156738,0.0,0.06714868545532227
empty-48-48,data/scen-random/empty-48-48-random-9.scen,200,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,9864,8623,200,2.9834492206573486,0.26224613189697266,0.0,0.19672846794128418
empty-48-48,data/scen-random/empty-48-48-random-9.scen,300,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,15822,13711,300,3.430867910385132,0.4921128749847412,0.0,0.3004648685455322
empty-48-48,data/scen-random/empty-48-48-random-9.scen,400,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,23576,19910,400,5.173040866851807,1.2438724040985107,0.0,0.49269628524780273
empty-48-48,data/scen-random/empty-48-48-random-9.scen,500,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,33724,27804,500,7.011511564254761,2.3846707344055176,0.0,0.6359763145446777
empty-48-48,data/scen-random/empty-48-48-random-9.scen,600,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,48233,38388,600,9.938228845596313,3.746906280517578,0.0,0.9630410671234131
empty-48-48,data/scen-random/empty-48-48-random-9.scen,700,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,63438,50147,700,10.27706003189087,3.9940555095672607,0.0,0.9444363117218018
empty-48-48,data/scen-random/empty-48-48-random-9.scen,800,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,83019,65079,800,17.183612823486328,7.43091082572937,0.0,1.6901154518127441
empty-48-48,data/scen-random/empty-48-48-random-9.scen,900,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,114112,85364,900,22.102834701538086,10.113818407058716,0.0,2.072307586669922
empty-48-48,data/scen-random/empty-48-48-random-9.scen,1000,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,150001,113552,1000,23.50165057182312,11.107587337493896,0.0,2.1713569164276123
maze-128-128-2,data/scen-random/maze-128-128-2-random-1.scen,100,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,141910,108803,97,87.74150061607361,4.469245672225952,0.0,3.7935492992401123
maze-128-128-2,data/scen-random/maze-128-128-2-random-1.scen,200,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,324524,245833,197,97.3623161315918,9.187655210494995,0.0,7.427508115768433
maze-128-128-2,data/scen-random/maze-128-128-2-random-1.scen,300,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,548698,411834,297,111.04133248329163,17.0059072971344,0.0,11.140948057174683
maze-128-128-2,data/scen-random/maze-128-128-2-random-1.scen,400,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,867941,632534,397,120.06396412849426,26.02984309196472,0.0,13.897743225097656
maze-128-128-2,data/scen-random/maze-128-128-2-random-1.scen,500,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1233585,921045,410,120.0683696269989,30.841365098953247,0.0,13.815926551818848
maze-128-128-2,data/scen-random/maze-128-128-2-random-1.scen,600,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1360266,1133773,358,120.07398915290833,37.14759683609009,0.0,14.61178731918335
maze-128-128-2,data/scen-random/maze-128-128-2-random-1.scen,700,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1312790,1181724,298,120.06663656234741,39.26928234100342,0.0,13.839893102645874
maze-128-128-2,data/scen-random/maze-128-128-2-random-1.scen,800,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1400266,1291080,267,120.0461905002594,45.66328835487366,0.0,14.184806108474731
maze-128-128-2,data/scen-random/maze-128-128-2-random-1.scen,900,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1375583,1292901,252,120.08789730072021,48.413466453552246,0.0,13.612513542175293
maze-128-128-2,data/scen-random/maze-128-128-2-random-1.scen,1000,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1334761,1276809,191,120.05134892463684,50.61159110069275,0.0,13.191012144088745
maze-128-128-2,data/scen-random/maze-128-128-2-random-10.scen,100,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,127563,104696,100,54.575846433639526,2.798616647720337,0.0,2.344555139541626
maze-128-128-2,data/scen-random/maze-128-128-2-random-10.scen,200,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,319695,248228,200,61.347912311553955,5.886569023132324,0.0,4.67005729675293
maze-128-128-2,data/scen-random/maze-128-128-2-random-10.scen,300,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,630757,460384,300,86.92671656608582,13.272544622421265,0.0,8.813282489776611
maze-128-128-2,data/scen-random/maze-128-128-2-random-10.scen,400,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,922207,675721,400,112.65547299385071,24.443932056427002,0.0,13.200605154037476
maze-128-128-2,data/scen-random/maze-128-128-2-random-10.scen,500,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1217855,919023,415,120.0516095161438,30.667603254318237,0.0,14.110779523849487
maze-128-128-2,data/scen-random/maze-128-128-2-random-10.scen,600,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1326611,1125223,361,120.04099345207214,37.004395484924316,0.0,14.712474822998047
maze-128-128-2,data/scen-random/maze-128-128-2-random-10.scen,700,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1297257,1164620,297,120.07282519340515,39.24854850769043,0.0,13.658313274383545
maze-128-128-2,data/scen-random/maze-128-128-2-random-10.scen,800,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1370060,1263296,302,120.06854844093323,45.705621004104614,0.0,14.218673467636108
maze-128-128-2,data/scen-random/maze-128-128-2-random-10.scen,900,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1344832,1264635,273,120.06201696395874,48.55060362815857,0.0,13.449595928192139
maze-128-128-2,data/scen-random/maze-128-128-2-random-10.scen,1000,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1318891,1254228,237,120.07201051712036,50.596688747406006,0.0,13.071410179138184
maze-128-128-2,data/scen-random/maze-128-128-2-random-11.scen,100,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,144620,109040,100,56.054986238479614,2.8493950366973877,0.0,2.3884036540985107
maze-128-128-2,data/scen-random/maze-128-128-2-random-11.scen,200,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,314190,227905,200,64.46904873847961,6.185865640640259,0.0,4.862371921539307
maze-128-128-2,data/scen-random/maze-128-128-2-random-11.scen,300,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,576022,401516,300,82.84355044364929,12.800347566604614,0.0,8.30108118057251
maze-128-128-2,data/scen-random/maze-128-128-2-random-11.scen,400,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,946799,650940,400,112.49609565734863,24.417160272598267,0.0,13.060134887695312
maze-128-128-2,data/scen-random/maze-128-128-2-random-11.scen,500,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1239225,910362,415,120.0615074634552,30.789647817611694,0.0,13.910542726516724
maze-128-128-2,data/scen-random/maze-128-128-2-random-11.scen,600,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1334257,1074879,402,120.07090520858765,37.15371751785278,0.0,14.536298274993896
maze-128-128-2,data/scen-random/maze-128-128-2-random-11.scen,700,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1298701,1144306,322,120.07366037368774,39.15369629859924,0.0,13.694604635238647
maze-128-128-2,data/scen-random/maze-128-128-2-random-11.scen,800,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1376425,1246966,318,120.06789374351501,45.625457525253296,0.0,14.225677728652954
maze-128-128-2,data/scen-random/maze-128-128-2-random-11.scen,900,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1351914,1255546,291,120.07979965209961,48.35363745689392,0.0,13.634607791900635
maze-128-128-2,data/scen-random/maze-128-128-2-random-11.scen,1000,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1328254,1250880,238,120.09741401672363,50.622462034225464,0.0,13.034062385559082
maze-128-128-2,data/scen-random/maze-128-128-2-random-12.scen,100,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,132855,106726,100,48.71644115447998,2.5053040981292725,0.0,2.1003899574279785
maze-128-128-2,data/scen-random/maze-128-128-2-random-12.scen,200,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,331290,248579,199,99.47396636009216,9.416460037231445,0.0,7.541003465652466
maze-128-128-2,data/scen-random/maze-128-128-2-random-12.scen,300,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,584125,433217,298,113.90893959999084,17.388902187347412,0.0,11.312042236328125
maze-128-128-2,data/scen-random/maze-128-128-2-random-12.scen,400,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,898322,650376,400,108.01115202903748,23.40140438079834,0.0,12.432870149612427
maze-128-128-2,data/scen-random/maze-128-128-2-random-12.scen,500,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1218255,885901,456,120.04082155227661,30.81482458114624,0.0,13.873980283737183
maze-128-128-2,data/scen-random/maze-128-128-2-random-12.scen,600,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1349908,1109789,385,120.05436158180237,37.096795082092285,0.0,14.518452405929565
maze-128-128-2,data/scen-random/maze-128-128-2-random-12.scen,700,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1302949,1127881,335,120.03799510002136,39.366079568862915,0.0,13.612054109573364
maze-128-128-2,data/scen-random/maze-128-128-2-random-12.scen,800,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1366304,1233635,322,120.08945417404175,45.94354224205017,0.0,13.901545286178589
maze-128-128-2,data/scen-random/maze-128-128-2-random-12.scen,900,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1348367,1247576,285,120.07739782333374,48.392231702804565,0.0,13.571152925491333
maze-128-128-2,data/scen-random/maze-128-128-2-random-12.scen,1000,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1319760,1252354,248,120.03178787231445,50.59739089012146,0.0,13.011605501174927
maze-128-128-2,data/scen-random/maze-128-128-2-random-13.scen,100,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,138241,101735,100,53.97159218788147,2.7508976459503174,0.0,2.3349673748016357
maze-128-128-2,data/scen-random/maze-128-128-2-random-13.scen,200,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,312050,226290,200,61.01588273048401,5.8074564933776855,0.0,4.651407718658447
maze-128-128-2,data/scen-random/maze-128-128-2-random-13.scen,300,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,534129,385259,300,75.87889695167542,11.454431295394897,0.0,7.58888578414917
maze-128-128-2,data/scen-random/maze-128-128-2-random-13.scen,400,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1056165,695886,397,120.04499745368958,26.063785076141357,0.0,13.959783792495728
maze-128-128-2,data/scen-random/maze-128-128-2-random-13.scen,500,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1196641,856280,443,120.05920934677124,30.584977626800537,0.0,13.991293907165527
maze-128-128-2,data/scen-random/maze-128-128-2-random-13.scen,600,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1348709,1099850,366,120.04768657684326,37.160706996917725,0.0,14.62632966041565
maze-128-128-2,data/scen-random/maze-128-128-2-random-13.scen,700,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1320618,1165188,305,120.06544470787048,39.20885396003723,0.0,13.787458658218384
maze-128-128-2,data/scen-random/maze-128-128-2-random-13.scen,800,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1364679,1252963,291,120.0350182056427,45.65559506416321,0.0,14.505008220672607
maze-128-128-2,data/scen-random/maze-128-128-2-random-13.scen,900,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1357430,1268569,259,120.07105112075806,48.333566427230835,0.0,13.576194524765015
maze-128-128-2,data/scen-random/maze-128-128-2-random-13.scen,1000,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,False,1313175,1250985,225,120.08965706825256,50.62559127807617,0.0,13.119295597076416
maze-128-128-2,data/scen-random/maze-128-128-2-random-14.scen,100,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,128143,100001,100,51.767661571502686,2.6660027503967285,0.0,2.2334847450256348
maze-128-128-2,data/scen-random/maze-128-128-2-random-14.scen,200,0,CS-PIBT,0,large_scale_flow_wave9_compact_best.pt,True,3x,True,321709,234671,200,63.96464920043945,6.060465335845947,0.0,4.87478494644165
